DateTime,open,high,low,close,Volume,Date,Time
2022-06-10 10:56:00,5.0,5.1,4.8,4.8,315300,2022-06-10,10:56:00
2022-06-10 10:57:00,4.75,4.8,4.5,4.75,599600,2022-06-10,10:57:00
2022-06-10 10:58:00,4.7,4.75,4.45,4.5,293900,2022-06-10,10:58:00
2022-06-10 10:59:00,4.45,4.75,4.4,4.45,289900,2022-06-10,10:59:00
2022-06-10 11:00:00,4.45,4.45,3.85,3.85,706450,2022-06-10,11:00:00
2022-06-10 11:01:00,3.85,3.95,3.7,3.85,659300,2022-06-10,11:01:00
2022-06-10 11:02:00,3.8,3.9,3.6,3.7,506450,2022-06-10,11:02:00
2022-06-10 11:03:00,3.7,3.7,3.5,3.65,638850,2022-06-10,11:03:00
2022-06-10 11:04:00,3.7,3.8,3.6,3.7,541850,2022-06-10,11:04:00
2022-06-10 11:05:00,3.65,3.85,3.6,3.75,608250,2022-06-10,11:05:00
2022-06-10 11:06:00,3.7,3.8,3.6,3.8,697150,2022-06-10,11:06:00
2022-06-10 11:07:00,3.8,3.85,3.65,3.75,552700,2022-06-10,11:07:00
2022-06-10 11:08:00,3.7,3.8,3.7,3.8,456550,2022-06-10,11:08:00
2022-06-10 11:09:00,3.7,3.8,3.65,3.75,429200,2022-06-10,11:09:00
2022-06-10 11:10:00,3.75,3.9,3.7,3.9,403800,2022-06-10,11:10:00
2022-06-10 11:11:00,3.9,4.0,3.85,3.85,765700,2022-06-10,11:11:00
2022-06-10 11:12:00,3.9,4.2,3.9,4.1,643650,2022-06-10,11:12:00
2022-06-10 11:13:00,4.1,4.15,3.9,3.9,316100,2022-06-10,11:13:00
2022-06-10 11:14:00,3.9,4.0,3.7,3.95,524200,2022-06-10,11:14:00
2022-06-10 11:15:00,4.0,4.2,3.95,4.0,931750,2022-06-10,11:15:00
2022-06-10 11:16:00,4.0,4.1,3.95,4.1,733750,2022-06-10,11:16:00
2022-06-10 11:17:00,4.15,4.15,3.7,3.95,904550,2022-06-10,11:17:00
2022-06-10 11:18:00,4.0,4.45,3.95,4.15,712500,2022-06-10,11:18:00
2022-06-10 11:19:00,4.05,4.3,4.05,4.15,608150,2022-06-10,11:19:00
2022-06-10 11:20:00,4.2,4.65,4.2,4.45,778600,2022-06-10,11:20:00
2022-06-10 11:21:00,4.5,4.7,4.3,4.7,520600,2022-06-10,11:21:00
2022-06-10 11:22:00,4.7,4.95,4.2,4.3,1033350,2022-06-10,11:22:00
2022-06-10 11:23:00,4.45,4.75,4.4,4.65,481400,2022-06-10,11:23:00
2022-06-10 11:24:00,4.6,5.0,4.55,4.8,442150,2022-06-10,11:24:00
2022-06-10 11:25:00,4.8,5.65,4.75,5.6,1228800,2022-06-10,11:25:00
2022-06-10 11:26:00,5.55,5.55,5.0,5.0,886800,2022-06-10,11:26:00
2022-06-10 11:27:00,5.1,7.0,5.1,6.65,1226000,2022-06-10,11:27:00
2022-06-10 11:28:00,6.8,8.0,6.45,6.65,1461650,2022-06-10,11:28:00
2022-06-10 11:29:00,6.5,6.5,5.2,5.95,1209900,2022-06-10,11:29:00
2022-06-10 11:30:00,6.05,7.25,5.75,5.85,921550,2022-06-10,11:30:00
2022-06-10 11:31:00,6.0,6.15,4.8,5.25,936100,2022-06-10,11:31:00
2022-06-10 11:32:00,5.25,5.6,4.6,4.8,603100,2022-06-10,11:32:00
2022-06-10 11:33:00,4.75,5.7,4.7,5.35,557100,2022-06-10,11:33:00
2022-06-10 11:34:00,5.35,6.6,5.35,6.5,563750,2022-06-10,11:34:00
2022-06-10 11:35:00,6.45,7.2,6.0,6.65,823950,2022-06-10,11:35:00
2022-06-10 11:36:00,6.75,6.9,5.9,5.95,678750,2022-06-10,11:36:00
2022-06-10 11:37:00,6.0,6.0,5.1,5.5,541800,2022-06-10,11:37:00
2022-06-10 11:38:00,5.5,6.0,5.1,5.55,386000,2022-06-10,11:38:00
2022-06-10 11:39:00,5.45,5.9,4.95,5.1,447600,2022-06-10,11:39:00
2022-06-10 11:40:00,5.05,5.4,4.85,5.1,472250,2022-06-10,11:40:00
2022-06-10 11:41:00,5.1,5.7,5.05,5.65,319800,2022-06-10,11:41:00
2022-06-10 11:42:00,5.6,5.75,5.2,5.5,244900,2022-06-10,11:42:00
2022-06-10 11:43:00,5.5,6.45,5.3,6.45,390300,2022-06-10,11:43:00
2022-06-10 11:44:00,6.5,6.6,5.4,5.8,552100,2022-06-10,11:44:00
2022-06-10 11:45:00,5.9,6.2,5.45,5.55,311100,2022-06-10,11:45:00
2022-06-10 11:46:00,5.6,6.7,5.6,6.7,391400,2022-06-10,11:46:00
