DateTime,open,high,low,close,Volume,Date,Time
2022-10-13 12:15:00,10.0,10.75,9.75,10.65,229925,2022-10-13,12:15:00
2022-10-13 12:16:00,10.65,11.3,10.5,11.0,313650,2022-10-13,12:16:00
2022-10-13 12:17:00,11.0,11.15,10.25,10.25,174775,2022-10-13,12:17:00
2022-10-13 12:18:00,10.15,10.55,9.85,9.85,136675,2022-10-13,12:18:00
2022-10-13 12:19:00,10.05,10.3,9.2,9.85,363650,2022-10-13,12:19:00
2022-10-13 12:20:00,9.85,10.2,9.7,9.95,123850,2022-10-13,12:20:00
2022-10-13 12:21:00,9.85,10.05,9.6,9.65,168425,2022-10-13,12:21:00
2022-10-13 12:22:00,9.75,9.75,9.05,9.1,204625,2022-10-13,12:22:00
2022-10-13 12:23:00,9.15,9.3,8.65,8.9,211950,2022-10-13,12:23:00
2022-10-13 12:24:00,8.9,9.15,8.65,8.7,216025,2022-10-13,12:24:00
2022-10-13 12:25:00,8.75,8.85,7.05,7.4,324600,2022-10-13,12:25:00
2022-10-13 12:26:00,7.2,7.4,6.85,6.95,327875,2022-10-13,12:26:00
2022-10-13 12:27:00,6.9,7.0,6.45,6.45,259700,2022-10-13,12:27:00
2022-10-13 12:28:00,6.5,6.5,5.65,6.1,360225,2022-10-13,12:28:00
2022-10-13 12:29:00,6.0,6.05,5.5,5.5,291925,2022-10-13,12:29:00
2022-10-13 12:30:00,5.5,5.5,5.15,5.4,406050,2022-10-13,12:30:00
2022-10-13 12:31:00,5.35,5.4,4.9,4.95,352825,2022-10-13,12:31:00
2022-10-13 12:32:00,4.95,5.1,4.7,4.8,386900,2022-10-13,12:32:00
2022-10-13 12:33:00,4.7,4.8,4.4,4.5,290350,2022-10-13,12:33:00
2022-10-13 12:34:00,4.5,4.75,4.4,4.75,241900,2022-10-13,12:34:00
2022-10-13 12:35:00,4.7,4.95,4.7,4.85,239450,2022-10-13,12:35:00
2022-10-13 12:36:00,4.85,4.95,4.75,4.8,204225,2022-10-13,12:36:00
2022-10-13 12:37:00,4.8,5.05,4.7,4.9,279700,2022-10-13,12:37:00
2022-10-13 12:38:00,4.95,6.7,4.9,6.7,396900,2022-10-13,12:38:00
2022-10-13 12:39:00,6.85,8.6,6.85,7.4,510375,2022-10-13,12:39:00
2022-10-13 12:40:00,7.3,7.3,5.45,6.15,418675,2022-10-13,12:40:00
2022-10-13 12:41:00,6.45,6.95,5.7,5.95,258175,2022-10-13,12:41:00
2022-10-13 12:42:00,6.1,8.45,6.1,7.05,390250,2022-10-13,12:42:00
2022-10-13 12:43:00,7.1,8.4,7.05,7.8,307825,2022-10-13,12:43:00
2022-10-13 12:44:00,7.8,7.8,6.85,7.35,264350,2022-10-13,12:44:00
2022-10-13 12:45:00,7.6,8.2,7.15,7.3,347700,2022-10-13,12:45:00
2022-10-13 12:46:00,7.35,7.35,6.75,6.75,234150,2022-10-13,12:46:00
2022-10-13 12:47:00,6.6,6.7,5.55,6.05,290250,2022-10-13,12:47:00
2022-10-13 12:48:00,5.85,6.5,5.55,6.45,177225,2022-10-13,12:48:00
2022-10-13 12:49:00,6.55,6.95,6.35,6.9,186950,2022-10-13,12:49:00
2022-10-13 12:50:00,6.85,7.9,6.8,7.5,241375,2022-10-13,12:50:00
2022-10-13 12:51:00,7.6,7.85,6.5,6.5,233750,2022-10-13,12:51:00
2022-10-13 12:52:00,6.55,7.05,5.8,6.1,197900,2022-10-13,12:52:00
2022-10-13 12:53:00,6.15,6.25,5.1,5.2,193625,2022-10-13,12:53:00
2022-10-13 12:54:00,5.15,5.55,4.8,5.45,297600,2022-10-13,12:54:00
2022-10-13 12:55:00,5.5,6.65,5.5,6.5,204000,2022-10-13,12:55:00
2022-10-13 12:56:00,6.45,6.5,5.85,6.05,159325,2022-10-13,12:56:00
2022-10-13 12:57:00,5.95,6.6,5.85,6.6,153000,2022-10-13,12:57:00
2022-10-13 12:58:00,6.7,7.55,6.7,6.9,297050,2022-10-13,12:58:00
2022-10-13 12:59:00,7.0,7.1,6.25,6.5,235900,2022-10-13,12:59:00
2022-10-13 13:00:00,6.35,6.75,5.0,5.1,299225,2022-10-13,13:00:00
2022-10-13 13:01:00,5.1,5.1,4.55,4.95,302775,2022-10-13,13:01:00
2022-10-13 13:02:00,5.0,5.8,4.9,5.55,193725,2022-10-13,13:02:00
2022-10-13 13:03:00,5.5,5.55,5.15,5.25,127550,2022-10-13,13:03:00
2022-10-13 13:04:00,5.25,5.25,4.9,5.0,140975,2022-10-13,13:04:00
2022-10-13 13:05:00,5.25,5.5,4.7,4.85,158975,2022-10-13,13:05:00
2022-10-13 13:06:00,4.7,5.0,4.6,4.95,239500,2022-10-13,13:06:00
2022-10-13 13:07:00,4.95,4.95,4.55,4.65,162600,2022-10-13,13:07:00
2022-10-13 13:08:00,4.65,4.7,4.5,4.7,194525,2022-10-13,13:08:00
2022-10-13 13:09:00,4.75,4.75,4.15,4.25,172725,2022-10-13,13:09:00
2022-10-13 13:10:00,4.25,4.55,4.0,4.45,277900,2022-10-13,13:10:00
2022-10-13 13:11:00,4.5,4.6,4.35,4.4,139450,2022-10-13,13:11:00
2022-10-13 13:12:00,4.4,5.15,4.4,5.1,226325,2022-10-13,13:12:00
2022-10-13 13:13:00,5.15,5.75,5.05,5.45,289900,2022-10-13,13:13:00
2022-10-13 13:14:00,5.45,5.45,4.55,4.7,170925,2022-10-13,13:14:00
2022-10-13 13:15:00,4.7,5.4,4.7,5.0,170000,2022-10-13,13:15:00
2022-10-13 13:16:00,4.95,5.0,4.55,4.55,142325,2022-10-13,13:16:00
2022-10-13 13:17:00,4.65,4.65,4.05,4.4,197550,2022-10-13,13:17:00
2022-10-13 13:18:00,4.3,4.4,4.15,4.25,121150,2022-10-13,13:18:00
2022-10-13 13:19:00,4.25,4.3,4.0,4.25,191450,2022-10-13,13:19:00
2022-10-13 13:20:00,4.2,4.4,4.0,4.3,199650,2022-10-13,13:20:00
2022-10-13 13:21:00,4.35,4.65,4.3,4.45,175125,2022-10-13,13:21:00
2022-10-13 13:22:00,4.5,4.5,4.1,4.2,112375,2022-10-13,13:22:00
2022-10-13 13:23:00,4.25,4.25,3.85,3.9,191650,2022-10-13,13:23:00
2022-10-13 13:24:00,3.95,4.15,3.8,3.9,147375,2022-10-13,13:24:00
2022-10-13 13:25:00,3.9,4.95,3.9,4.25,287825,2022-10-13,13:25:00
2022-10-13 13:26:00,4.4,4.4,4.0,4.4,165275,2022-10-13,13:26:00
2022-10-13 13:27:00,4.5,4.5,3.75,3.95,216000,2022-10-13,13:27:00
2022-10-13 13:28:00,3.9,3.95,3.65,3.7,174350,2022-10-13,13:28:00
2022-10-13 13:29:00,3.75,3.8,3.25,3.4,238575,2022-10-13,13:29:00
2022-10-13 13:30:00,3.4,3.95,3.4,3.65,300050,2022-10-13,13:30:00
2022-10-13 13:31:00,3.6,3.65,3.5,3.55,144725,2022-10-13,13:31:00
2022-10-13 13:32:00,3.5,3.5,3.15,3.2,291825,2022-10-13,13:32:00
2022-10-13 13:33:00,3.2,3.6,3.2,3.45,576500,2022-10-13,13:33:00
2022-10-13 13:34:00,3.55,3.65,3.1,3.2,357325,2022-10-13,13:34:00
2022-10-13 13:35:00,3.15,3.45,3.15,3.45,223875,2022-10-13,13:35:00
2022-10-13 13:36:00,3.45,3.5,3.35,3.4,212300,2022-10-13,13:36:00
