DateTime,open,high,low,close,Volume,Date,Time
2022-06-10 10:45:00,10.0,10.4,9.65,9.85,82800,2022-06-10,10:45:00
2022-06-10 10:46:00,9.8,9.8,8.6,8.95,144750,2022-06-10,10:46:00
2022-06-10 10:47:00,8.95,9.5,8.85,9.5,76900,2022-06-10,10:47:00
2022-06-10 10:48:00,9.65,10.45,9.5,9.85,112050,2022-06-10,10:48:00
2022-06-10 10:49:00,9.85,10.15,9.65,9.65,97925,2022-06-10,10:49:00
2022-06-10 10:50:00,9.6,10.1,9.3,9.7,110850,2022-06-10,10:50:00
2022-06-10 10:51:00,9.65,9.75,8.85,9.15,95725,2022-06-10,10:51:00
2022-06-10 10:52:00,9.1,9.45,8.85,9.3,89725,2022-06-10,10:52:00
2022-06-10 10:53:00,9.25,9.6,9.2,9.25,65975,2022-06-10,10:53:00
2022-06-10 10:54:00,9.25,9.55,8.85,9.5,63975,2022-06-10,10:54:00
2022-06-10 10:55:00,9.6,10.0,9.25,9.55,86500,2022-06-10,10:55:00
2022-06-10 10:56:00,9.5,9.95,9.2,9.85,65100,2022-06-10,10:56:00
2022-06-10 10:57:00,10.0,10.45,9.7,9.9,93050,2022-06-10,10:57:00
2022-06-10 10:58:00,9.9,10.25,9.75,10.15,60475,2022-06-10,10:58:00
2022-06-10 10:59:00,10.25,10.7,9.6,10.7,99700,2022-06-10,10:59:00
2022-06-10 11:00:00,10.7,12.3,10.4,12.15,224850,2022-06-10,11:00:00
2022-06-10 11:01:00,12.05,12.4,11.6,12.2,214225,2022-06-10,11:01:00
2022-06-10 11:02:00,12.15,13.3,11.7,13.0,212600,2022-06-10,11:02:00
2022-06-10 11:03:00,13.25,14.25,12.45,12.95,294550,2022-06-10,11:03:00
2022-06-10 11:04:00,13.0,13.5,12.6,13.45,200500,2022-06-10,11:04:00
2022-06-10 11:05:00,13.5,14.9,13.1,14.4,229775,2022-06-10,11:05:00
2022-06-10 11:06:00,14.55,15.75,14.45,14.45,257400,2022-06-10,11:06:00
2022-06-10 11:07:00,14.7,14.95,12.9,13.3,218675,2022-06-10,11:07:00
2022-06-10 11:08:00,13.3,13.75,10.65,11.3,236575,2022-06-10,11:08:00
2022-06-10 11:09:00,11.25,11.4,10.45,10.45,223000,2022-06-10,11:09:00
2022-06-10 11:10:00,10.5,10.65,8.85,9.05,372725,2022-06-10,11:10:00
2022-06-10 11:11:00,9.0,9.7,8.85,9.35,164350,2022-06-10,11:11:00
2022-06-10 11:12:00,9.3,9.3,8.55,8.7,119625,2022-06-10,11:12:00
2022-06-10 11:13:00,8.6,9.65,8.55,9.65,132625,2022-06-10,11:13:00
2022-06-10 11:14:00,9.55,9.6,8.0,8.1,151425,2022-06-10,11:14:00
2022-06-10 11:15:00,8.0,8.45,7.5,8.35,263550,2022-06-10,11:15:00
2022-06-10 11:16:00,8.35,8.5,7.7,8.35,201100,2022-06-10,11:16:00
2022-06-10 11:17:00,8.35,8.75,8.1,8.2,125125,2022-06-10,11:17:00
2022-06-10 11:18:00,8.2,8.55,8.2,8.3,59825,2022-06-10,11:18:00
2022-06-10 11:19:00,8.25,8.65,8.2,8.35,127900,2022-06-10,11:19:00
2022-06-10 11:20:00,8.4,8.55,8.1,8.3,73600,2022-06-10,11:20:00
2022-06-10 11:21:00,8.2,8.5,7.9,8.05,140925,2022-06-10,11:21:00
2022-06-10 11:22:00,8.1,8.3,7.6,8.15,218650,2022-06-10,11:22:00
2022-06-10 11:23:00,8.1,8.1,7.6,7.9,113400,2022-06-10,11:23:00
2022-06-10 11:24:00,7.85,7.95,7.6,7.65,73850,2022-06-10,11:24:00
2022-06-10 11:25:00,7.65,7.7,6.65,6.7,257525,2022-06-10,11:25:00
2022-06-10 11:26:00,6.95,7.15,6.65,6.9,252300,2022-06-10,11:26:00
2022-06-10 11:27:00,6.9,6.9,6.45,6.65,314875,2022-06-10,11:27:00
2022-06-10 11:28:00,6.75,6.75,6.2,6.65,349350,2022-06-10,11:28:00
2022-06-10 11:29:00,6.7,7.15,6.55,6.7,234800,2022-06-10,11:29:00
2022-06-10 11:30:00,6.55,6.8,6.25,6.8,287200,2022-06-10,11:30:00
2022-06-10 11:31:00,6.55,6.95,6.5,6.8,144925,2022-06-10,11:31:00
2022-06-10 11:32:00,6.8,7.1,6.45,6.45,160950,2022-06-10,11:32:00
2022-06-10 11:33:00,6.5,6.7,6.15,6.55,183625,2022-06-10,11:33:00
2022-06-10 11:34:00,6.6,6.6,5.9,6.05,161050,2022-06-10,11:34:00
2022-06-10 11:35:00,5.95,6.1,5.3,5.35,322950,2022-06-10,11:35:00
2022-06-10 11:36:00,5.4,5.55,5.1,5.55,153275,2022-06-10,11:36:00
2022-06-10 11:37:00,5.55,5.75,5.45,5.6,128075,2022-06-10,11:37:00
2022-06-10 11:38:00,5.65,5.8,5.55,5.65,84150,2022-06-10,11:38:00
2022-06-10 11:39:00,5.7,5.95,5.6,5.85,139350,2022-06-10,11:39:00
2022-06-10 11:40:00,5.9,6.3,5.9,6.1,153150,2022-06-10,11:40:00
2022-06-10 11:41:00,6.15,6.45,5.95,5.95,100250,2022-06-10,11:41:00
2022-06-10 11:42:00,5.95,6.1,5.7,5.9,127100,2022-06-10,11:42:00
2022-06-10 11:43:00,6.0,6.05,5.65,5.7,113875,2022-06-10,11:43:00
2022-06-10 11:44:00,5.65,6.05,5.6,5.6,165275,2022-06-10,11:44:00
2022-06-10 11:45:00,5.65,5.95,5.55,5.9,104275,2022-06-10,11:45:00
2022-06-10 11:46:00,5.75,5.85,5.5,5.6,101200,2022-06-10,11:46:00
2022-06-10 11:47:00,5.5,5.7,5.35,5.5,133475,2022-06-10,11:47:00
2022-06-10 11:48:00,5.45,5.55,5.3,5.35,85575,2022-06-10,11:48:00
2022-06-10 11:49:00,5.4,5.4,5.1,5.4,137125,2022-06-10,11:49:00
2022-06-10 11:50:00,5.35,5.85,5.35,5.85,271775,2022-06-10,11:50:00
2022-06-10 11:51:00,5.85,6.3,5.8,6.15,216875,2022-06-10,11:51:00
2022-06-10 11:52:00,6.15,6.4,6.0,6.4,219100,2022-06-10,11:52:00
2022-06-10 11:53:00,6.35,6.5,6.2,6.25,121950,2022-06-10,11:53:00
2022-06-10 11:54:00,6.3,6.4,6.05,6.05,100975,2022-06-10,11:54:00
2022-06-10 11:55:00,6.1,6.1,5.7,5.7,79775,2022-06-10,11:55:00
2022-06-10 11:56:00,5.75,5.95,5.55,5.8,114975,2022-06-10,11:56:00
2022-06-10 11:57:00,5.85,5.9,5.65,5.8,90550,2022-06-10,11:57:00
2022-06-10 11:58:00,5.8,5.9,5.65,5.9,58400,2022-06-10,11:58:00
2022-06-10 11:59:00,5.9,5.9,5.3,5.45,130300,2022-06-10,11:59:00
2022-06-10 12:00:00,5.35,5.7,5.15,5.35,186675,2022-06-10,12:00:00
2022-06-10 12:01:00,5.45,5.55,5.2,5.25,120725,2022-06-10,12:01:00
2022-06-10 12:02:00,5.25,5.35,5.05,5.15,134250,2022-06-10,12:02:00
2022-06-10 12:03:00,5.25,5.25,5.0,5.05,86300,2022-06-10,12:03:00
2022-06-10 12:04:00,5.05,5.15,4.95,5.05,98175,2022-06-10,12:04:00
2022-06-10 12:05:00,5.05,5.5,5.0,5.45,131725,2022-06-10,12:05:00
2022-06-10 12:06:00,5.45,6.4,5.45,6.3,162100,2022-06-10,12:06:00
2022-06-10 12:07:00,6.35,6.45,5.7,5.9,137975,2022-06-10,12:07:00
2022-06-10 12:08:00,5.95,5.95,5.55,5.7,75150,2022-06-10,12:08:00
2022-06-10 12:09:00,5.65,5.7,5.3,5.3,60825,2022-06-10,12:09:00
2022-06-10 12:10:00,5.25,5.35,4.9,5.1,144775,2022-06-10,12:10:00
2022-06-10 12:11:00,5.1,5.3,5.0,5.3,117675,2022-06-10,12:11:00
2022-06-10 12:12:00,5.35,5.5,5.15,5.4,140625,2022-06-10,12:12:00
2022-06-10 12:13:00,5.4,5.95,5.35,5.95,109775,2022-06-10,12:13:00
2022-06-10 12:14:00,5.9,6.2,5.75,6.2,99050,2022-06-10,12:14:00
2022-06-10 12:15:00,6.3,6.6,5.95,6.35,204550,2022-06-10,12:15:00
2022-06-10 12:16:00,6.55,7.35,6.0,6.5,277000,2022-06-10,12:16:00
2022-06-10 12:17:00,6.6,6.6,5.9,6.25,135675,2022-06-10,12:17:00
2022-06-10 12:18:00,6.35,6.45,6.0,6.3,138050,2022-06-10,12:18:00
2022-06-10 12:19:00,6.3,6.6,6.2,6.55,187000,2022-06-10,12:19:00
2022-06-10 12:20:00,6.6,6.6,6.05,6.25,241375,2022-06-10,12:20:00
2022-06-10 12:21:00,6.35,6.4,5.9,5.9,110975,2022-06-10,12:21:00
2022-06-10 12:22:00,6.0,6.15,5.2,5.25,127550,2022-06-10,12:22:00
2022-06-10 12:23:00,5.3,5.5,4.6,4.7,184350,2022-06-10,12:23:00
2022-06-10 12:24:00,4.7,5.15,4.7,5.15,101100,2022-06-10,12:24:00
2022-06-10 12:25:00,5.15,6.15,5.05,6.05,186225,2022-06-10,12:25:00
2022-06-10 12:26:00,5.9,6.65,5.9,6.25,181275,2022-06-10,12:26:00
2022-06-10 12:27:00,6.3,6.5,5.25,5.45,190100,2022-06-10,12:27:00
2022-06-10 12:28:00,5.25,5.45,4.6,4.7,229100,2022-06-10,12:28:00
2022-06-10 12:29:00,4.85,5.0,4.2,4.35,251250,2022-06-10,12:29:00
2022-06-10 12:30:00,4.35,4.85,4.15,4.2,378750,2022-06-10,12:30:00
2022-06-10 12:31:00,4.2,4.3,4.1,4.15,228625,2022-06-10,12:31:00
2022-06-10 12:32:00,4.15,4.35,4.15,4.25,140825,2022-06-10,12:32:00
2022-06-10 12:33:00,4.25,4.4,4.1,4.35,208325,2022-06-10,12:33:00
2022-06-10 12:34:00,4.3,4.35,4.2,4.2,153300,2022-06-10,12:34:00
2022-06-10 12:35:00,4.2,4.4,4.15,4.2,166075,2022-06-10,12:35:00
2022-06-10 12:36:00,4.15,4.3,4.1,4.15,98500,2022-06-10,12:36:00
2022-06-10 12:37:00,4.1,4.2,3.95,3.95,123500,2022-06-10,12:37:00
2022-06-10 12:38:00,3.95,4.2,3.95,4.2,104825,2022-06-10,12:38:00
