DateTime,open,high,low,close,Volume,Date,Time
2022-06-10 11:37:00,10.0,10.7,10.0,10.55,333650,2022-06-10,11:37:00
2022-06-10 11:38:00,10.5,10.85,10.05,10.45,213775,2022-06-10,11:38:00
2022-06-10 11:39:00,10.45,11.3,10.2,11.05,291075,2022-06-10,11:39:00
2022-06-10 11:40:00,11.45,11.8,11.1,11.25,349800,2022-06-10,11:40:00
2022-06-10 11:41:00,11.3,11.75,10.75,11.0,205300,2022-06-10,11:41:00
2022-06-10 11:42:00,10.9,11.4,10.55,11.15,308725,2022-06-10,11:42:00
2022-06-10 11:43:00,11.2,11.55,10.15,10.15,218825,2022-06-10,11:43:00
2022-06-10 11:44:00,10.15,11.15,9.95,10.25,368575,2022-06-10,11:44:00
2022-06-10 11:45:00,10.35,10.95,10.05,10.95,213400,2022-06-10,11:45:00
2022-06-10 11:46:00,10.9,10.9,9.8,9.95,214125,2022-06-10,11:46:00
2022-06-10 11:47:00,9.9,10.5,9.45,10.05,286050,2022-06-10,11:47:00
2022-06-10 11:48:00,9.85,10.05,9.35,9.6,248250,2022-06-10,11:48:00
2022-06-10 11:49:00,9.5,9.6,9.05,9.35,295275,2022-06-10,11:49:00
2022-06-10 11:50:00,9.4,10.25,9.15,10.25,309975,2022-06-10,11:50:00
2022-06-10 11:51:00,10.05,10.8,10.0,10.3,286325,2022-06-10,11:51:00
2022-06-10 11:52:00,10.3,10.65,9.9,10.35,201375,2022-06-10,11:52:00
2022-06-10 11:53:00,10.25,10.8,10.2,10.45,205300,2022-06-10,11:53:00
2022-06-10 11:54:00,10.65,10.7,10.2,10.3,143425,2022-06-10,11:54:00
2022-06-10 11:55:00,10.35,10.35,9.4,9.5,226375,2022-06-10,11:55:00
2022-06-10 11:56:00,9.55,10.0,9.15,9.8,237000,2022-06-10,11:56:00
2022-06-10 11:57:00,9.8,10.0,9.55,9.95,146300,2022-06-10,11:57:00
2022-06-10 11:58:00,9.85,10.1,9.45,9.95,165450,2022-06-10,11:58:00
2022-06-10 11:59:00,10.05,10.05,8.5,8.7,276575,2022-06-10,11:59:00
2022-06-10 12:00:00,8.5,9.25,8.15,8.65,472625,2022-06-10,12:00:00
2022-06-10 12:01:00,8.7,9.1,8.15,8.3,312400,2022-06-10,12:01:00
2022-06-10 12:02:00,8.35,8.75,8.15,8.3,262400,2022-06-10,12:02:00
2022-06-10 12:03:00,8.5,8.55,8.2,8.25,318575,2022-06-10,12:03:00
2022-06-10 12:04:00,8.2,8.5,8.05,8.4,309400,2022-06-10,12:04:00
2022-06-10 12:05:00,8.4,9.4,8.25,9.35,374050,2022-06-10,12:05:00
2022-06-10 12:06:00,9.4,10.9,9.3,10.5,595125,2022-06-10,12:06:00
2022-06-10 12:07:00,10.55,11.1,9.35,9.6,380075,2022-06-10,12:07:00
2022-06-10 12:08:00,9.65,9.95,9.2,9.5,205400,2022-06-10,12:08:00
2022-06-10 12:09:00,9.45,9.45,8.5,8.5,232400,2022-06-10,12:09:00
2022-06-10 12:10:00,8.5,8.8,7.7,8.05,540750,2022-06-10,12:10:00
2022-06-10 12:11:00,8.15,9.0,8.05,9.0,260575,2022-06-10,12:11:00
2022-06-10 12:12:00,8.95,9.8,8.9,9.55,309100,2022-06-10,12:12:00
2022-06-10 12:13:00,9.55,10.45,9.3,10.25,244950,2022-06-10,12:13:00
2022-06-10 12:14:00,10.35,11.25,9.95,11.2,246125,2022-06-10,12:14:00
2022-06-10 12:15:00,11.35,12.25,10.6,12.0,365425,2022-06-10,12:15:00
2022-06-10 12:16:00,12.05,13.3,11.1,12.1,477900,2022-06-10,12:16:00
2022-06-10 12:17:00,12.35,12.35,11.0,11.45,272500,2022-06-10,12:17:00
2022-06-10 12:18:00,11.5,12.3,11.15,12.2,248425,2022-06-10,12:18:00
2022-06-10 12:19:00,12.15,13.0,11.9,12.65,281225,2022-06-10,12:19:00
2022-06-10 12:20:00,12.65,12.85,11.55,12.05,258875,2022-06-10,12:20:00
2022-06-10 12:21:00,12.0,12.0,11.15,11.15,159700,2022-06-10,12:21:00
2022-06-10 12:22:00,11.35,11.85,9.75,10.05,222675,2022-06-10,12:22:00
2022-06-10 12:23:00,10.1,10.35,8.5,8.8,357625,2022-06-10,12:23:00
2022-06-10 12:24:00,8.95,10.15,8.9,10.05,189825,2022-06-10,12:24:00
2022-06-10 12:25:00,9.95,12.7,9.8,12.3,449875,2022-06-10,12:25:00
2022-06-10 12:26:00,12.6,13.9,12.25,12.75,490425,2022-06-10,12:26:00
2022-06-10 12:27:00,12.95,13.0,10.05,10.05,372725,2022-06-10,12:27:00
2022-06-10 12:28:00,10.25,10.65,8.7,8.95,390100,2022-06-10,12:28:00
2022-06-10 12:29:00,9.05,9.65,7.4,7.8,399100,2022-06-10,12:29:00
2022-06-10 12:30:00,7.8,8.6,6.95,7.1,627400,2022-06-10,12:30:00
2022-06-10 12:31:00,7.1,7.65,7.0,7.05,464975,2022-06-10,12:31:00
2022-06-10 12:32:00,7.2,7.5,7.0,7.35,314500,2022-06-10,12:32:00
2022-06-10 12:33:00,7.45,7.6,7.1,7.25,287175,2022-06-10,12:33:00
2022-06-10 12:34:00,7.3,7.45,6.9,6.9,238875,2022-06-10,12:34:00
2022-06-10 12:35:00,7.0,7.4,6.75,6.95,262500,2022-06-10,12:35:00
2022-06-10 12:36:00,6.85,7.05,6.65,6.75,225175,2022-06-10,12:36:00
2022-06-10 12:37:00,6.75,7.15,6.7,7.15,252750,2022-06-10,12:37:00
